bait_uniprot	bait_symbol	bait_usage
P83105	HTRA4	2
P83110	HTRA3	2
P83111	LACTB	2
P83369	LSM11	2
P83436	COG7	2
P83876	TXNL4A	2
P83916	CBX1	2
P84022	SMAD3	2
P84074	HPCA	2
P84077	ARF1	2
P84085	ARF5	1
P84090	ERH	2
P84095	RHOG	1
P84101	SERF2	2
P84103	SRSF3	2
P84243	H3-3B	2
P85037	FOXK1	2
P85298	ARHGAP8	2
P85299	PRR5	2
P86478	PRR20E	2
P86479	PRR20C	1
P86480	PRR20D	2
P98066	TNFAIP6	2
P98077	SHC2	2
P98082	DAB2	2
P98155	VLDLR	2
P98160	HSPG2	2
P98161	PKD1	2
P98164	LRP2	2
P98168	ZXDA	1
P98170	XIAP	2
P98171	ARHGAP4	2
P98172	EFNB1	2
P98173	FAM3A	2
P98174	FGD1	2
P98175	RBM10	2
P98177	FOXO4	2
P98179	RBM3	2
P98182	ZNF200	2
P98196	ATP11A	2
P99999	CYCS	2
Q00005	PPP2R2B	2
Q00013	MPP1	2
Q00059	TFAM	2
Q00169	PITPNA	2
Q00266	MAT1A	2
Q00325	SLC25A3	2
Q00341	HDLBP	2
Q00403	GTF2B	2
Q00444	HOXC5	2
Q00526	CDK3	2
Q00532	CDKL1	2
Q00534	CDK6	2
Q00535	CDK5	2
Q00536	CDK16	2
Q00537	CDK17	2
Q00577	PURA	2
Q00587	CDC42EP1	2
Q00597	FANCC	2
Q00604	NDP	2
Q00610	CLTC	2
Q00613	HSF1	2
Q00653	NFKB2	2
Q00765	REEP5	2
Q00796	SORD	2
Q00839	HNRNPU	2
Q00887	PSG9	2
Q008S8	ECT2L	2
Q00975	CACNA1B	2
Q00978	IRF9	2
Q00987	MDM2	2
Q009871	NA	2
Q00994	BEX3	2
Q00G26	PLIN5	2
Q01081	U2AF1	2
Q01082	SPTBN1	2
Q01085	TIAL1	2
Q01094	E2F1	2
Q01105	SET	2
Q01113	IL9R	2
Q01130	SRSF2	2
Q01151	CD83	2
Q01167	FOXK2	2
Q01196	RUNX1	2
Q01201	RELB	2
Q01344	IL5RA	2
Q01415	GALK2	2
Q01432	AMPD3	2
Q01433	AMPD2	2
Q01449	MYL7	2
Q01453	PMP22	2
Q01484	ANK2	2
Q01518	CAP1	2
Q01523	DEFA5	2
Q01524	DEFA6	2
Q01534	TSPY1	2
Q01543	FLI1	2
Q01546	KRT76	2
Q01628	IFITM3	2
Q01638	IL1RL1	2
Q01658	DR1	2
Q01664	TFAP4	2
Q01668	CACNA1D	2
Q01718	MC2R	2
Q01726	MC1R	2
Q01740	FMO1	2
Q01780	EXOSC10	2
Q01804	OTUD4	2
Q01813	PFKP	2
Q01814	ATP2B2	2
Q01826	SATB1	2
Q01831	XPC	2
Q01844	EWSR1	2
Q01850	CDR2	2
Q01860	POU5F1	2
Q01892	SPIB	2
Q01959	SLC6A3	2
Q01968	OCRL	2
Q01970	PLCB3	1
Q01973	ROR1	2
Q01974	ROR2	2
Q01995	TAGLN	2
Q02040	AKAP17A	2
Q02045	MYL5	2
Q02078	MEF2A	2
Q02080	BORCS8-MEF2B	2
Q02083	NAAA	2
Q02086	SP2	2
Q02094	RHAG	2
Q02127	DHODH	2
Q02153	GUCY1B1	2
Q02156	PRKCE	2
Q02161	RHD	2
Q02221	COX6A2	2
Q02223	TNFRSF17	2
Q02224	CENPE	2
Q02241	KIF23	2
Q02297	NRG1	1
Q022970	NA	2
Q02363	ID2	2
Q02383	SEMG2	2
Q02388	COL7A1	2
Q02410	APBA1	2
Q02446	SP4	2
Q02447	SP3	1
Q02487	DSC2	1
Q02535	ID3	2
Q02539	H1-1	2
Q02543	RPL18A	2
Q02548	PAX5	2
Q02556	IRF8	2
Q02575	NHLH1	2
Q02577	NHLH2	2
Q02641	CACNB1	2
Q02742	GCNT1	2
Q02747	GUCA2A	2
Q02750	MAP2K1	2
Q02763	TEK	2
Q02779	MAP3K10	2
Q02790	FKBP4	2
Q02809	PLOD1	2
Q02817	MUC2	2
Q02833	RASSF7	2
Q02846	GUCY2D	2
Q02878	RPL6	2
Q02930	CREB5	2
Q02952	AKAP12	2
Q02962	PAX2	2
Q02978	SLC25A11	2
Q02985	CFHR3	2
Q03013	GSTM4	2
Q03014	HHEX	1
Q03060	CREM	2
Q03111	MLLT1	2
Q03112	MECOM	2
Q03135	CAV1	2
Q03154	ACY1	2
Q03164	KMT2A	2
Q03167	TGFBR3	2
Q03181	PPARD	2
Q03188	CENPC	2
Q03252	LMNB2	2
Q03393	PTS	2
Q03395	ROM1	2
Q03403	TFF2	2
Q03405	PLAUR	2
Q03426	MVK	2
Q03431	PTH1R	2
Q03468	ERCC6	2
Q03518	TAP1	2
Q03519	TAP2	2
Q03591	CFHR1	2
Q03692	COL10A1	2
Q03701	CEBPZ	2
Q03721	KCNC4	2
Q03828	EVX2	2
Q03923	ZNF85	2
Q03933	HSF2	2
Q03936	ZNF92	2
Q03989	ARID5A	2
Q04118	PRB3	2
Q04206	RELA	2
Q04323	UBXN1	2
Q04446	GBE1	2
Q04637	EIF4G1	2
Q04656	ATP7A	2
Q04695	KRT17	2
Q04721	NOTCH2	1
Q04724	TLE1	2
Q04725	TLE2	2
Q04726	TLE3	2
Q04727	TLE4	2
Q04743	EMX2	1
Q04756	HGFAC	2
Q04759	PRKCQ	2
Q04760	GLO1	2
Q04771	ACVR1	2
Q04828	AKR1C1	2
Q04837	SSBP1	2
Q04864	REL	2
Q04900	CD164	2
Q04912	MST1R	2
Q04917	YWHAH	2
Q04941	PLP2	2
Q05048	CSTF1	2
Q05066	SRY	2
Q05084	ICA1	2
Q05086	UBE3A	2
Q05193	DNM1	2
Q05195	MXD1	2
Q05209	PTPN12	2
Q05315	CLC	2
Q05329	GAD2	1
Q05397	PTK2	2
Q05513	PRKCZ	2
Q05516	ZBTB16	2
Q05519	SRSF11	2
Q05586	GRIN1	2
Q05639	EEF1A2	2
Q05655	PRKCD	2
Q05823	RNASEL	2
Q05901	CHRNB3	2
Q05923	DUSP2	2
Q05925	EN1	2
Q05952	TNP2	2
Q05996	ZP2	2
Q05BL0	NA	1
Q05BL1	NA	1
Q05BQ5	MBTD1	2
Q05C05	NA	1
Q05CH4	NA	1
Q05CV4	DHX8	2
Q05D32	CTDSPL2	2
Q05D60	DEUP1	2
Q05DH4	FHIP1A	2
Q06033	ITIH3	2
Q06124	PTPN11	2
Q06141	REG3A	2
Q06187	BTK	2
Q06190	PPP2R3A	2
Q06203	PPAT	2
Q06250	WT1-AS	2
Q06265	EXOSC9	2
Q06323	PSME1	2
Q06330	RBPJ	2
Q06413	MEF2C	2
Q06418	TYRO3	2
Q06432	CACNG1	2
Q06455	RUNX1T1	2
Q06481	APLP2	2
Q06520	SULT2A1	2
Q06546	GABPA	2
Q06547	GABPB1	2
Q06587	RING1	2
Q06609	RAD51	2
Q06710	PAX8	2
Q06732	ZNF33B	2
Q06787	FMR1	2
Q06828	FMOD	2
Q06830	PRDX1	2
Q06945	SOX4	2
Q07001	CHRND	2
Q07002	CDK18	2
Q07011	TNFRSF9	2
Q07020	RPL18	2
Q07021	C1QBP	2
Q07075	ENPEP	2
Q07108	CD69	2
Q07157	TJP1	2
Q07325	CXCL9	2
Q07326	PIGF	1
Q07343	PDE4B	2
Q07507	DPT	2
Q07627	KRTAP1-1	2
Q07654	TFF3	2
Q07666	KHDRBS1	2
Q07812	BAX	2
Q07817	BCL2L1	2
Q07820	MCL1	2
Q07864	POLE	2
Q07866	KLC1	2
Q07869	PPARA	2
Q07889	SOS1	2
Q07890	SOS2	2
Q07912	TNK2	2
Q07954	LRP1	2
Q07955	SRSF1	2
Q07960	ARHGAP1	2
Q08043	ACTN3	2
Q08050	FOXM1	2
Q08116	RGS1	2
Q08117	TLE5	2
Q08170	SRSF4	2
Q08174	PCDH1	2
Q08188	TGM3	2
Q08209	PPP3CA	2
Q08211	DHX9	2
Q08257	CRYZ	2
Q08289	CACNB2	2
Q08334	IL10RB	2
Q08345	DDR1	2
Q08378	GOLGA3	2
Q08379	GOLGA2	2
Q08380	LGALS3BP	2
Q08397	LOXL1	2
Q08426	EHHADH	1
Q08431	MFGE8	2
Q08493	PDE4C	2
Q08495	DMTN	2
Q08499	PDE4D	2
Q08554	DSC1	2
Q08623	PUDP	2
Q08629	SPOCK1	2
Q08648	SPAG11B	2
Q08708	CD300C	2
Q08722	CD47	2
Q08752	PPID	2
Q08830	FGL1	2
Q08881	ITK	2
Q08945	SSRP1	2
Q08999	RBL2	2
Q08AE8	SPIRE1	2
Q08AF8	GOLGA8G	2
Q08AG5	ZNF844	2
Q08AG7	MZT1	2
Q08AG9	CYP21A2	2
Q08AH1	ACSM1	2
Q08AI8	MAB21L4	2
Q08AM2	NA	2
Q08AM6	VAC14	2
Q08AM8	SH3RF2	1
Q08AT0	SGCZ	2
Q08E77	NA	1
Q08E86	BLTP2	2
Q08E93	FAM27E3	2
Q08ER8	ZNF543	2
Q08J23	NSUN2	2
Q09013	DMPK	2
Q09019	DMWD	2
Q09028	RBBP4	2
Q09161	NCBP1	2
Q09470	KCNA1	2
Q09472	EP300	2
Q09666	AHNAK	2
Q09FC8	ZNF415	2
Q0D2H9	GOLGA8DP	1
Q0D2I5	IFFO1	1
Q0D2K0	NIPAL4	2
Q0D2K3	RIPPLY1	2
Q0D2N8	SARM1	1
Q0GE19	SLC10A7	2
Q0IIN1	KRT77	1
Q0JRZ9	FCHO2	1
Q0P5N6	ARL16	2
Q0P5P2	C17orf67	1
Q0P5Q0	NA	1
Q0P5U8	LVRN	2
Q0P651	ABHD18	2
Q0P6H7	NA	1
Q0PNE2	ELP6	2
Q0VAA2	LRRC74A	2
Q0VAA5	PLCXD2	2
Q0VAF8	NA	1
Q0VAF9	NA	1
Q0VAL7	NA	2
Q0VAM2	RASGEF1B	2
Q0VAQ4	SMAGP	2
Q0VD86	INCA1	2
Q0VDC6	FKBP1A	2
Q0VDD7	BRME1	2
Q0VDD8	DNAH14	2
Q0VDG4	SCRN3	2
Q0VDI3	TMEM267	2
Q0VF96	CGNL1	2
Q0VFZ6	CFAP210	2
Q0VG06	FAAP100	1
Q0VG75	NA	1
Q0VG99	MESP2	2
Q0VGE8	ZNF816	2
Q0VGL1	LAMTOR4	2
Q0WX57	USP17L24	2
Q0ZGT2	NEXN	2
Q10471	GALNT2	2
Q10472	GALNT1	2
Q10570	CPSF1	2
Q10587	TEF	2
Q10589	BST2	2
Q10713	PMPCA	2
Q11201	ST3GAL1	2
Q11203	ST3GAL3	2
Q11206	ST3GAL4	2
Q12756	KIF1A	2
Q12765	SCRN1	2
Q12768	WASHC5	2
Q12770	SCAP	2
Q12771	NA	2
Q12772	SREBF2	2
Q12774	ARHGEF5	2
Q12778	FOXO1	2
Q12788	TBL3	2
Q12789	GTF3C1	2
Q12791	KCNMA1	2
Q12792	TWF1	2
Q12794	HYAL1	2
Q12796	PNRC1	2
Q12797	ASPH	2
Q12798	CETN1	2
Q12800	TFCP2	2
Q12802	AKAP13	2
Q12805	EFEMP1	2
Q12809	KCNH2	2
Q12815	TROAP	2
Q12816	TRO	2
Q12824	SMARCB1	2
Q12829	RAB40B	2
Q12830	BPTF	2
Q12834	CDC20	2
Q12836	ZP4	2
Q12837	POU4F2	2
Q12840	KIF5A	1
Q12841	FSTL1	2
Q12846	STX4	2
Q12849	GRSF1	2
Q12851	MAP4K2	2
Q12852	MAP3K12	2
Q12857	NFIA	1
Q12860	CNTN1	2
Q12864	CDH17	2
Q12866	MERTK	2
Q12872	SFSWAP	2
Q12873	CHD3	2
Q12874	SF3A3	1
Q12879	GRIN2A	2
Q12882	DPYD	2
Q12888	TP53BP1	2
Q12891	HYAL2	2
Q12893	TMEM115	2
Q12894	IFRD2	2
Q12899	TRIM26	2
Q12901	ZNF155	2
Q12904	AIMP1	2
Q12905	ILF2	2
Q12906	ILF3	2
Q12907	LMAN2	2
Q12908	SLC10A2	2
Q12913	PTPRJ	2
Q12918	KLRB1	1
Q12923	PTPN13	2
Q12926	ELAVL2	2
Q12929	EPS8	2
Q12931	TRAP1	2
Q12933	TRAF2	2
Q12934	BFSP1	2
Q12946	FOXF1	2
Q12947	FOXF2	2
Q12948	FOXC1	2
Q12950	FOXD4	2
Q12951	FOXI1	2
Q12952	FOXL1	2
Q12955	ANK3	2
Q12959	DLG1	2
Q12962	TAF10	2
Q12965	MYO1E	2
Q12967	RALGDS	2
Q12968	NFATC3	2
Q12972	PPP1R8	2
Q12974	PTP4A2	2
Q12979	ABR	2
Q12980	NPRL3	2
Q12981	BNIP1	2
Q12982	BNIP2	2
Q12983	BNIP3	2
Q12986	NFX1	2
Q12988	HSPB3	1
Q12996	CSTF3	2
Q13007	IL24	2
Q13009	TIAM1	2
Q13011	ECH1	2
Q13015	MLLT11	2
Q13017	ARHGAP5	2
Q13021	MALL	1
Q13023	AKAP6	1
Q13033	STRN3	2
Q13042	CDC16	2
Q13043	STK4	2
Q13045	FLII	2
Q13049	TRIM32	2
Q13057	COASY	2
Q13061	TRDN	2
Q13064	MKRN3	2
Q13066	GAGE2B	2
Q13069	GAGE5	2
Q13077	TRAF1	2
Q13084	MRPL28	2
Q13085	ACACA	2
Q13087	PDIA2	1
Q13093	PLA2G7	2
Q13094	LCP2	2
Q13098	GPS1	2
Q13099	IFT88	2
Q13105	ZBTB17	2
Q13107	USP4	2
Q13111	CHAF1A	2
Q13112	CHAF1B	2
Q13113	PDZK1IP1	2
Q13114	TRAF3	2
Q13115	DUSP4	2
Q13118	KLF10	2
Q13123	IK	2
Q13126	MTAP	2
Q13127	REST	2
Q13129	RLF	2
Q13131	PRKAA1	2
Q13133	NR1H3	2
Q13136	PPFIA1	2
Q13137	CALCOCO2	2
Q13145	BAMBI	2
Q13148	TARDBP	2
Q13151	HNRNPA0	1
Q13153	PAK1	2
Q13155	AIMP2	2
Q13156	RPA4	2
Q13158	FADD	2
Q13163	MAP2K5	2
Q13164	MAPK7	2
Q13177	PAK2	2
Q13183	SLC13A2	2
Q13185	CBX3	2
Q13188	STK3	2
Q13190	STX5	2
Q13191	CBLB	2
Q13200	PSMD2	2
Q13201	MMRN1	2
Q13202	DUSP8	2
Q13203	MYBPH	1
Q13207	TBX2	2
Q13214	SEMA3B	2
Q13216	ERCC8	2
Q13219	PAPPA	2
Q13224	GRIN2B	2
Q13227	GPS2	2
Q13228	SELENBP1	2
Q13231	CHIT1	2
Q13232	NME3	2
Q13233	MAP3K1	2
Q13237	PRKG2	2
Q13239	SLA	2
Q13241	KLRD1	2
Q13242	SRSF9	2
Q13247	SRSF6	2
Q13253	NOG	2
Q13255	GRM1	2
Q13257	MAD2L1	2
Q13261	IL15RA	1
Q13263	TRIM28	2
Q13268	DHRS2	2
Q13277	STX3	2
Q13283	G3BP1	2
Q13285	NR5A1	2
Q13286	CLN3	2
Q13287	NMI	2
Q13291	SLAMF1	2
Q13296	SCGB2A2	2
Q13303	KCNAB2	2
Q13308	PTK7	2
Q13309	SKP2	2
Q13315	ATM	2
Q13319	CDK5R2	2
Q13322	GRB10	2
Q13323	BIK	2
Q13325	IFIT5	2
Q13326	SGCG	2
Q13330	MTA1	2
Q13332	PTPRS	2
Q13342	SP140	2
Q13347	EIF3I	2
Q13351	KLF1	2
Q13352	ITGB3BP	2
Q13356	PPIL2	2
Q13360	ZNF559-ZNF177	2
Q13362	PPP2R5C	2
Q13363	CTBP1	2
Q13368	MPP3	2
Q13370	PDE3B	1
Q13371	PDCL	2
Q13387	MAPK8IP2	1
Q13393	PLD1	2
Q13394	MAB21L1	2
Q13398	ZNF211	2
Q13404	UBE2V1	2
Q13409	DYNC1I2	2
Q13410	BTN1A1	2
Q13415	ORC1	2
Q13416	ORC2	2
Q13418	ILK	2
Q13421	MSLN	2
Q13422	IKZF1	2
Q13424	SNTA1	2
Q13425	SNTB2	2
Q13426	XRCC4	2
Q13427	PPIG	2
Q13428	TCOF1	2
Q13432	UNC119	2
Q13433	SLC39A6	2
Q13435	SF3B2	2
Q13438	OS9	2
Q13439	GOLGA4	2
Q13443	ADAM9	2
Q13444	ADAM15	2
Q13449	LSAMP	2
Q13451	FKBP5	2
Q13454	TUSC3	2
Q13459	MYO9B	2
Q13464	ROCK1	2
Q13467	FZD5	2
Q13469	NFATC2	2
Q13470	TNK1	2
Q13472	TOP3A	2
Q13477	MADCAM1	2
Q13480	GAB1	2
Q13485	SMAD4	2
Q13488	TCIRG1	2
Q13489	BIRC3	2
Q13490	BIRC2	2
Q13491	GPM6B	2
Q13492	PICALM	2
Q13496	MTM1	2
Q13501	SQSTM1	2
Q13503	MED21	2
Q13505	MTX1	2
Q13506	NAB1	2
Q13507	TRPC3	2
Q13509	TUBB3	2
Q13510	ASAH1	2
Q13515	BFSP2	2
Q13522	PPP1R1A	2
Q13523	PRPF4B	2
Q13526	PIN1	2
Q13530	SERINC3	1
Q13535	ATR	2
Q13541	EIF4EBP1	2
Q13546	RIPK1	2
Q13547	HDAC1	2
Q13554	CAMK2B	2
Q13555	CAMK2G	2
Q13557	CAMK2D	2
Q135570	NA	2
Q13561	DCTN2	2
Q13562	NEUROD1	2
Q13563	PKD2	2
Q13568	IRF5	2
Q13569	TDG	2
Q13571	LAPTM5	2
Q13572	ITPK1	2
Q13573	SNW1	2
Q13574	DGKZ	1
Q13576	IQGAP2	2
Q13585	GPR50	1
Q13586	STIM1	2
Q13588	GRAP	2
Q13595	TRA2A	2
Q13596	SNX1	2
Q13601	KRR1	2
Q13608	PEX6	2
Q13609	DNASE1L3	2
Q13610	PWP1	2
Q13614	MTMR2	2
Q13615	MTMR3	2
Q13616	CUL1	2
Q13617	CUL2	2
Q13618	CUL3	2
Q13619	CUL4A	2
Q13620	CUL4B	2
Q13625	TP53BP2	2
Q13627	DYRK1A	2
Q13630	GFUS	2
Q13635	PTCH1	2
Q13636	RAB31	2
Q13637	RAB32	2
Q13639	HTR4	1
Q13641	TPBG	2
Q13642	FHL1	2
Q13643	FHL3	2
Q13651	IL10RA	2
Q13671	RIN1	2
Q13685	AAMP	2
Q13698	CACNA1S	2
Q13702	RAPSN	2
Q13705	ACVR2B	2
Q13724	MOGS	2
Q13733	ATP1A4	2
Q13740	ALCAM	2
Q13748	NA	2
Q13751	LAMB3	2
Q13761	RUNX3	2
Q13765	NACA	2
Q13769	THOC5	2
Q13772	NCOA4	2
Q13790	APOF	2
Q13794	PMAIP1	2
Q13796	SHROOM2	1
Q13813	SPTAN1	2
Q13829	TNFAIP1	2
Q13835	PKP1	2
Q13838	DDX39B	2
Q13867	BLMH	2
Q13868	EXOSC2	2
Q13873	BMPR2	2
Q13875	MOBP	2
Q13876	QSOX1	2
Q13882	PTK6	2
Q13884	SNTB1	2
Q13885	TUBB2A	2
Q13886	KLF9	2
Q13887	KLF5	2
Q13888	GTF2H2	2
Q13889	GTF2H3	2
Q13895	BYSL	2
Q13901	C1D	2
Q13905	RAPGEF1	2
Q13907	IDI1	2
Q13936	CACNA1C	2
Q13950	RUNX2	2
Q13951	CBFB	2
Q13952	NFYC	2
Q13956	PDE6H	2
Q13972	RASGRF1	2
Q13976	PRKG1	2
Q14004	CDK13	2
Q14005	IL16	2
Q14008	CKAP5	2
Q14011	CIRBP	2
Q14012	CAMK1	2
Q14019	COTL1	2
Q14032	BAAT	2
Q14055	COL9A2	2
Q14061	COX17	2
Q14088	RAB33A	2
Q14094	CCNI	2
Q14103	HNRNPD	2
Q14106	TOB2	2
Q14108	SCARB2	2
Q14114	LRP8	2
Q14116	IL18	2
Q14117	DPYS	2
Q14118	DAG1	2
Q14119	VEZF1	2
Q14123	PDE1C	2
Q14126	DSG2	2
Q14129	DGCR6	2
Q14134	TRIM29	2
Q14135	VGLL4	2
Q14137	BOP1	2
Q14139	UBE4A	2
Q14141	SEPTIN6	2
Q14142	TRIM14	2
Q14145	KEAP1	2
Q14147	DHX34	2
Q14149	MORC3	2
Q14151	SAFB2	2
Q14152	EIF3A	2
Q14153	FAM53B	2
Q14154	DELE1	2
Q14155	ARHGEF7	2
Q14157	UBAP2L	2
Q14159	SPIDR	1
Q14160	SCRIB	2
Q14161	GIT2	2
Q141611	NA	2
Q14162	SCARF1	2
Q14164	IKBKE	2
Q14165	MLEC	2
Q14166	TTLL12	2
Q14181	POLA2	2
Q14183	DOC2A	2
Q14185	DOCK1	2
Q14186	TFDP1	2
Q14188	TFDP2	2
Q14190	SIM2	2
Q14191	WRN	2
Q14192	FHL2	2
Q14194	CRMP1	2
Q14195	DPYSL3	2
Q14197	MRPL58	2
Q14201	BTG3	1
Q14203	DCTN1	2
Q14204	DYNC1H1	2
Q14206	RCAN2	2
Q14207	NPAT	2
Q14209	E2F2	2
Q14210	LY6D	2
Q14213	EBI3	2
Q14232	EIF2B1	2
Q14240	EIF4A2	2
Q14241	ELOA	2
Q14242	SELPLG	2
Q14244	MAP7	2
Q14247	CTTN	2
Q14249	ENDOG	1
Q14254	FLOT2	2
Q14257	RCN2	2
Q14258	TRIM25	2
Q14289	PTK2B	2
Q14296	FASTK	2
Q14314	FGL2	2
Q14315	FLNC	2
Q14318	FKBP8	2
Q14324	MYBPC2	2
Q14330	GPR18	2
Q14331	FRG1	2
Q14332	FZD2	2
Q14342	NA	1
Q14344	GNA13	2
Q14353	GAMT	2
Q14376	GALE	2
Q14392	LRRC32	2
Q14406	CSHL1	2
Q14410	GK2	2
Q14416	GRM2	2
Q14432	PDE3A	2
Q14435	GALNT3	2
Q14440	NA	1
Q14442	PIGH	2
Q14444	CAPRIN1	2
Q14449	GRB14	2
Q14451	GRB7	2
Q14457	BECN1	2
Q14469	HES1	2
Q14493	SLBP	2
Q14494	NFE2L1	2
Q14498	RBM39	2
Q14507	EDDM3A	2
Q14508	WFDC2	2
Q14511	NEDD9	2
Q14512	FGFBP1	2
Q14515	SPARCL1	2
Q14524	SCN5A	2
Q14525	KRT33B	2
Q14526	HIC1	2
Q14527	HLTF	2
Q14532	KRT32	2
Q14533	KRT81	2
Q14534	SQLE	2
Q14541	HNF4G	2
Q14542	SLC29A2	2
Q14554	PDIA5	2
Q14558	PRPSAP1	2
Q14562	DHX8	2
Q14565	DMC1	2
Q14566	MCM6	2
Q14571	ITPR2	2
Q14573	ITPR3	2
Q14582	MXD4	2
Q14584	ZNF266	2
Q14593	ZNF273	1
Q14596	NBR1	1
Q14627	IL13RA2	2
Q14642	INPP5A	2
Q14643	ITPR1	2
Q14653	IRF3	2
Q14654	KCNJ11	2
Q14656	TMEM187	2
Q14657	LAGE3	2
Q14669	TRIP12	2
Q14671	PUM1	2
Q14674	ESPL1	2
Q14676	MDC1	2
Q14677	CLINT1	2
Q14678	KANK1	2
Q14680	MELK	2
Q14683	SMC1A	2
Q14684	RRP1B	2
Q14686	NCOA6	2
Q14687	GSE1	2
Q14689	DIP2A	1
Q14690	PDCD11	1
Q14694	USP10	2
Q14695	KIAA0087	1
Q14696	MESD	2
Q14697	GANAB	2
Q14699	RFTN1	2
Q14722	KCNAB1	2
Q14738	PPP2R5D	2
Q14739	LBR	2
Q14746	COG2	2
Q14749	GNMT	2
Q14761	PTPRCAP	2
Q14764	MVP	2
Q14765	STAT4	2
Q14766	LTBP1	2
Q14767	LTBP2	2
Q14773	ICAM4	2
Q14774	HLX	2
Q14781	CBX2	2
Q14789	GOLGB1	1
Q14790	CASP8	2
Q147U1	ZNF846	1
Q147U7	SMCO1	2
Q147X3	NAA30	1
Q14802	FXYD3	2
Q14807	KIF22	2
Q14814	MEF2D	2
Q14839	CHD4	2
Q14847	LASP1	2
Q14849	STARD3	2
Q14865	ARID5B	2
Q14868	NA	2
Q14896	MYBPC3	2
Q14901	NA	2
Q14919	DRAP1	2
Q14929	ZNF169	2
Q14934	NFATC4	2
Q14938	NFIX	2
Q14943	KIR3DS1	2
Q14953	KIR2DS5	2
Q14956	GPNMB	1
Q14957	GRIN2C	2
Q14964	RAB39A	2
Q14974	KPNB1	2
Q14978	NOLC1	2
Q14980	NUMA1	2
Q14982	OPCML	2
Q14990	ODF1	2
Q14994	NR1I3	2
Q14995	NR1D2	2
Q14997	PSME4	2
Q14999	CUL7	2
Q149M9	NWD1	2
Q149N5	NA	2
Q149N8	SHPRH	2
Q14BN4	SLMAP	2
Q14C61	NA	1
Q14CB8	ARHGAP19	2
Q14CN4	KRT72	1
Q14CS0	UBXN2B	2
Q14CW7	NA	2
Q14CW9	ATXN7L3	2
Q14CX5	MFSD13A	2
Q14CX7	NAA25	2
Q14CZ0	HAPSTR1	2
Q14CZ7	FASTKD3	2
Q14D33	RTP5	2
Q15003	NCAPH	2
Q15004	PCLAF	2
Q15005	SPCS2	1
Q15006	EMC2	2
Q15007	WTAP	2
Q15008	PSMD6	2
Q15011	HERPUD1	2
Q15012	LAPTM4A	2
Q15013	MAD2L1BP	2
Q15014	MORF4L2	2
Q15018	ABRAXAS2	2
Q15019	SEPTIN2	2
Q15020	SART3	2
Q15021	NCAPD2	1
Q15022	SUZ12	2
Q15024	EXOSC7	2
Q15025	TNIP1	2
Q15027	ACAP1	2
Q15029	EFTUD2	2
Q15034	HERC3	2
Q15036	SNX17	2
Q15038	DAZAP2	2
Q15040	JOSD1	2
Q15041	ARL6IP1	2
Q15043	SLC39A14	2
Q15046	KARS1	2
Q15047	SETDB1	2
Q15048	LRRC14	1
Q15049	MLC1	2
Q15050	RRS1	2
Q15051	IQCB1	2
Q15052	ARHGEF6	2
Q15054	POLD3	2
Q15056	EIF4H	1
Q15058	KIF14	2
Q15059	BRD3	2
Q15063	POSTN	2
Q15075	EEA1	2
Q15077	P2RY6	2
Q15078	CDK5R1	2
Q15080	NCF4	2
Q15084	PDIA6	2
Q15102	PAFAH1B3	2
Q15109	AGER	2
Q15113	PCOLCE	2
Q15116	PDCD1	2
Q15118	PDK1	2
Q15119	PDK2	2
Q15120	PDK3	2
Q15121	PEA15	2
Q15125	EBP	2
Q15126	PMVK	2
Q15131	CDK10	2
Q15139	PRKD1	2
Q15147	PLCB4	2
Q15154	PCM1	2
Q15155	NOMO1	2
Q15156	NA	2
Q15165	PON2	2
Q15170	TCEAL1	2
Q15172	PPP2R5A	2
Q15173	PPP2R5B	2
Q15181	PPA1	2
Q15182	NA	2
Q15185	PTGES3	2
Q15198	PDGFRL	2
Q15208	STK38	2
Q15223	NECTIN1	2
Q15233	NONO	2
Q15238	PSG5	1
Q15256	PTPRR	2
Q15257	PTPA	2
Q15262	PTPRK	2
Q15269	LOC102724159	2
Q15274	QPRT	2
Q15276	RABEP1	2
Q15286	RAB35	2
Q15287	RNPS1	2
Q15291	RBBP5	2
Q15293	RCN1	2
Q15303	ERBB4	2
Q15306	IRF4	2
Q15311	RALBP1	2
Q15319	POU4F3	2
Q15323	KRT31	2
Q15326	ZMYND11	2
Q15327	ANKRD1	2
Q15334	LLGL1	2
Q15345	LRRC41	2
Q15349	RPS6KA2	2
Q15363	TMED2	2
Q15365	PCBP1	2
Q15366	PCBP2	2
Q15369	ELOC	2
Q15370	ELOB	2
Q15375	EPHA7	2
Q15382	RHEB	2
Q15386	UBE3C	1
Q15388	TOMM20	2
Q15389	ANGPT1	2
Q15390	MTFR1	2
Q15391	P2RY14	2
Q15392	DHCR24	2
Q15393	SF3B3	2
Q15397	PUM3	2
Q15398	DLGAP5	2
Q15399	TLR1	2
Q15404	RSU1	2
Q15415	RBMY1J	2
Q15417	CNN3	2
Q15418	RPS6KA1	2
Q15424	SAFB	2
Q15427	SF3B4	2
Q15428	SF3A2	2
Q15431	SYCP1	2
Q15435	PPP1R7	2
Q15436	SEC23A	2
Q15437	SEC23B	2
Q15438	CYTH1	2
Q15459	SF3A1	2
Q15464	SHB	2
Q15465	SHH	2
Q15466	NR0B2	2
Q15468	STIL	2
Q15475	SIX1	2
Q15477	SKIC2	1
Q15485	FCN2	2
Q15486	NA	1
